epoch,acc,loss,val_acc,val_loss
128,0.9418604651162791,0.21595626411049865,0.9384615421295166,0.20469968020915985
129,0.9457364341085271,0.218407580614552,0.9384615421295166,0.20319107174873352
130,0.9457364341085271,0.21583712840265082,0.9384615421295166,0.1975444257259369
131,0.9418604651162791,0.21075066976075948,0.9538461565971375,0.1914219856262207
132,0.9418604651162791,0.2062257145379865,0.9538461565971375,0.18745994567871094
133,0.937984496124031,0.20425472749296084,0.9538461565971375,0.18539340794086456
134,0.9302325581395349,0.20439338793819264,0.9538461565971375,0.18493340909481049
135,0.9302325581395349,0.20645887052365977,0.9538461565971375,0.1854962855577469
136,0.9302325581395349,0.20829190109502668,0.9538461565971375,0.18589544296264648
137,0.9302325581395349,0.20926552035578694,0.9538461565971375,0.1857968419790268
138,0.9302325581395349,0.20888277560530244,0.9538461565971375,0.18525128066539764
139,0.9302325581395349,0.20741583831435026,0.9538461565971375,0.18458347022533417
140,0.9302325581395349,0.20557498677756436,0.9538461565971375,0.18377038836479187
141,0.9302325581395349,0.20337310398733893,0.9538461565971375,0.1830609291791916
142,0.9302325581395349,0.20142135878866033,0.9538461565971375,0.18263430893421173
143,0.9302325581395349,0.20060128089069396,0.9538461565971375,0.1825353503227234
144,0.9302325581395349,0.20089108199458713,0.9538461565971375,0.182464137673378
145,0.9341085271317829,0.20086520306708278,0.9538461565971375,0.18233680725097656
146,0.9341085271317829,0.20061064829197964,0.9538461565971375,0.18183250725269318
147,0.9341085271317829,0.19807811855345733,0.9538461565971375,0.1821470558643341
148,0.9457364341085271,0.19219486943857614,0.9384615421295166,0.1954708695411682
149,0.9534883720930233,0.2086016214633173,0.9384615421295166,0.20660077035427094
150,0.9341085271317829,0.19618376664990603,0.9538461565971375,0.1828862577676773
151,0.9457364341085271,0.1951690440954164,0.9538461565971375,0.1810367852449417
152,0.9457364341085271,0.19276583266928216,0.9384615421295166,0.18632802367210388
153,0.9457364341085271,0.1955559007650198,0.9384615421295166,0.19017723202705383
154,0.9534883720930233,0.19901071153869926,0.9384615421295166,0.19027841091156006
155,0.9534883720930233,0.19817813988341842,0.9384615421295166,0.18521279096603394
156,0.9457364341085271,0.19405243759469468,0.9538461565971375,0.17882278561592102
157,0.9457364341085271,0.19113699684655944,0.9538461565971375,0.17687635123729706
158,0.9302325581395349,0.19442716674056165,0.9538461565971375,0.1777052879333496
159,0.9341085271317829,0.19933630884155745,0.9538461565971375,0.17831535637378693
160,0.9341085271317829,0.19959082806757253,0.9538461565971375,0.17720851302146912
161,0.9341085271317829,0.1956281455219254,0.9538461565971375,0.17653822898864746
162,0.9302325581395349,0.19290794172259265,0.9538461565971375,0.17622268199920654
163,0.937984496124031,0.1911618939434835,0.9538461565971375,0.17612077295780182
164,0.9418604651162791,0.1897892823746038,0.9538461565971375,0.17610111832618713
165,0.9457364341085271,0.18908869550209637,0.9538461565971375,0.17607153952121735
166,0.9418604651162791,0.18949161285115768,0.9538461565971375,0.17622964084148407
167,0.937984496124031,0.19047731091809827,0.9538461565971375,0.17677903175354004
168,0.9341085271317829,0.19224452533463174,0.9538461565971375,0.17812193930149078
169,0.9302325581395349,0.19613115991963898,0.9538461565971375,0.17986837029457092
170,0.9341085271317829,0.1996674935167381,0.9538461565971375,0.1809815615415573
171,0.9341085271317829,0.20150956904241282,0.9538461565971375,0.1780567169189453
172,0.9302325581395349,0.19501878586850424,0.9538461565971375,0.17441290616989136
173,0.9457364341085271,0.18434000754541205,0.9538461565971375,0.17683018743991852
174,0.9457364341085271,0.18263206925503042,0.9384615421295166,0.1968182474374771
175,0.9534883720930233,0.20698861465897672,0.9230769276618958,0.2368483543395996
176,0.9457364341085271,0.23657934263695118,0.9230769276618958,0.2416631281375885
177,0.9534883720930233,0.23364740124968594,0.9384615421295166,0.21823690831661224
178,0.9534883720930233,0.2115659950546516,0.9538461565971375,0.19546721875667572
179,0.9457364341085271,0.1952226485392844,0.9538461565971375,0.1819063127040863
180,0.9457364341085271,0.18767122046429982,0.9538461565971375,0.17675422132015228
181,0.9418604651162791,0.18496637534379035,0.9538461565971375,0.17424584925174713
182,0.937984496124031,0.18417690301588338,0.9538461565971375,0.17288780212402344
183,0.937984496124031,0.18472452608998433,0.9538461565971375,0.1723075658082962
184,0.9341085271317829,0.18616216583538425,0.9538461565971375,0.1722695529460907
185,0.9341085271317829,0.1867739754014237,0.9538461565971375,0.17256008088588715
186,0.9341085271317829,0.18801331398792046,0.9538461565971375,0.17276360094547272
187,0.9341085271317829,0.18852657807427783,0.9538461565971375,0.17283931374549866
188,0.9341085271317829,0.1880540684905163,0.9538461565971375,0.17271870374679565
189,0.9341085271317829,0.187258430229601,0.9538461565971375,0.17191821336746216
190,0.937984496124031,0.1828316730815311,0.9538461565971375,0.17331565916538239
191,0.9457364341085271,0.18068742705870044,0.9538461565971375,0.17663680016994476
192,0.9457364341085271,0.1797141451966162,0.9538461565971375,0.17895664274692535
193,0.9457364341085271,0.18038882973582246,0.9538461565971375,0.1789601445198059
194,0.9457364341085271,0.1796116798885109,0.9538461565971375,0.17632833123207092
195,0.9457364341085271,0.17812636543007554,0.9538461565971375,0.173887237906456
196,0.9457364341085271,0.17735383278408715,0.9538461565971375,0.17247779667377472
197,0.9418604651162791,0.17760424720224485,0.9538461565971375,0.17138606309890747
198,0.9418604651162791,0.17845039704973384,0.9538461565971375,0.17087434232234955
199,0.937984496124031,0.18068493198054705,0.9538461565971375,0.17125752568244934
200,0.9418604651162791,0.17872929991793263,0.9538461565971375,0.17594504356384277
201,0.9457364341085271,0.1757440252821575,0.9538461565971375,0.17757463455200195
202,0.9496124031007752,0.17744556623835897,0.9384615421295166,0.18977349996566772
203,0.9534883720930233,0.18328936964042428,0.9538461565971375,0.18840456008911133
204,0.9573643410852714,0.18062502746434175,0.9538461565971375,0.18311187624931335
205,0.9573643410852714,0.1773779931110005,0.9538461565971375,0.18391592800617218
206,0.9573643410852714,0.1776079868161401,0.9538461565971375,0.18110977113246918
207,0.9573643410852714,0.17511115090329518,0.9538461565971375,0.1775514781475067
208,0.9534883720930233,0.1730376500203166,0.9538461565971375,0.17624548077583313
209,0.9496124031007752,0.17205636148420414,0.9538461565971375,0.17377136647701263
210,0.9496124031007752,0.17026212060636328,0.9538461565971375,0.17146842181682587
211,0.9496124031007752,0.17076560857077672,0.9538461565971375,0.17040839791297913
212,0.9457364341085271,0.1729055826313967,0.9538461565971375,0.17078439891338348
213,0.9457364341085271,0.17478654201525126,0.9538461565971375,0.17123591899871826
214,0.9457364341085271,0.17608208631620156,0.9538461565971375,0.17140938341617584
215,0.9457364341085271,0.17639783798724182,0.9538461565971375,0.17134204506874084
216,0.9457364341085271,0.17583897132282109,0.9538461565971375,0.17102788388729095
217,0.9457364341085271,0.17432849386403726,0.9538461565971375,0.1704598367214203
218,0.9457364341085271,0.172236006042754,0.9538461565971375,0.1701049655675888
219,0.9457364341085271,0.17011334452518198,0.9538461565971375,0.16996794939041138
220,0.9496124031007752,0.16890625365424988,0.9538461565971375,0.17000629007816315
221,0.9496124031007752,0.16756484536237495,0.9538461565971375,0.17011615633964539
222,0.9496124031007752,0.16682724319687187,0.9538461565971375,0.1710810363292694
223,0.9534883720930233,0.166292757431204,0.9538461565971375,0.17396090924739838
224,0.9573643410852714,0.16642166750664397,0.9538461565971375,0.17369581758975983
225,0.9573643410852714,0.1660862869994585,0.9384615421295166,0.17402617633342743
226,0.9573643410852714,0.16591006199749866,0.9384615421295166,0.17564985156059265
227,0.9534883720930233,0.16696175724961038,0.9384615421295166,0.18139967322349548
228,0.9534883720930233,0.17314940228942752,0.9076923131942749,0.19713163375854492
229,0.9496124031007752,0.18442528112971968,0.9076923131942749,0.19098563492298126
230,0.9496124031007752,0.17758924000022946,0.9076923131942749,0.18939116597175598
231,0.9534883720930233,0.17848525028820186,0.9076923131942749,0.19100286066532135
232,0.9496124031007752,0.1740510950023814,0.9384615421295166,0.17476701736450195
233,0.9573643410852714,0.16355054184447887,0.9538461565971375,0.16722501814365387
234,0.9496124031007752,0.16299875385250695,0.9538461565971375,0.1651109904050827
235,0.9496124031007752,0.16858332669867795,0.9538461565971375,0.1664186418056488
236,0.9496124031007752,0.1748306017672253,0.9538461565971375,0.16752751171588898
237,0.9341085271317829,0.17830727433482574,0.9538461565971375,0.16738009452819824
238,0.9341085271317829,0.17821928985821184,0.9538461565971375,0.1660909205675125
239,0.9341085271317829,0.17565929727960927,0.9538461565971375,0.16477595269680023
240,0.9418604651162791,0.17266274208939353,0.9538461565971375,0.1634932905435562
241,0.9496124031007752,0.169132777453624,0.9538461565971375,0.16284368932247162
242,0.9496124031007752,0.1653833684995193,0.9538461565971375,0.16281135380268097
243,0.9496124031007752,0.16375450406570075,0.9538461565971375,0.16287724673748016
244,0.9496124031007752,0.16286219598711,0.9538461565971375,0.1634221076965332
245,0.9496124031007752,0.1604125924812731,0.9538461565971375,0.16856971383094788
246,0.9534883720930233,0.15849006227975668,0.9384615421295166,0.18545027077198029
247,0.9534883720930233,0.1712641911220181,0.9076923131942749,0.19588571786880493
248,0.9534883720930233,0.17641246538291605,0.9076923131942749,0.191894993185997
249,0.9534883720930233,0.17178148822497952,0.9384615421295166,0.18076875805854797
